State,District,Years,Murder,Murder_attempts,Rape
Andhra Pradesh,Rajahmundry,2012,23,25,13
Andhra Pradesh,Ranga Reddy,2012,72,27,27
Andhra Pradesh,Secunderabad Rly.,2012,4,0,2
Andhra Pradesh,Srikakulam,2012,35,40,39
Andhra Pradesh,Tirupathi Urban,2012,37,29,12
Andhra Pradesh,Vijayawada City,2012,42,56,47
Andhra Pradesh,Vijayawada Rly.,2012,7,1,0
Andhra Pradesh,Visakha Rural,2012,67,29,27
Andhra Pradesh,Visakhapatnam,2012,44,27,50
Andhra Pradesh,Vizianagaram,2012,44,36,44
Andhra Pradesh,Warangal,2012,75,47,56
Andhra Pradesh,Warangal Urban,2012,41,17,30
Andhra Pradesh,West Godavari,2012,91,91,130
Arunachal Pradesh,Anjaw,2012,0,0,0
Arunachal Pradesh,Changlang,2012,7,6,6
Arunachal Pradesh,Dibang Valley,2012,4,0,2
Arunachal Pradesh,K/Kumey,2012,1,0,2
Arunachal Pradesh,Kameng East,2012,9,1,6
Arunachal Pradesh,Kameng West,2012,6,1,0
Arunachal Pradesh,Lohit,2012,11,4,3
Arunachal Pradesh,Papum Pare,2012,4,5,7
Arunachal Pradesh,Rural,2012,6,1,6
Arunachal Pradesh,Siang East,2012,5,0,6
Arunachal Pradesh,Siang Upper,2012,1,1,1
Arunachal Pradesh,Siang West,2012,4,1,2
Arunachal Pradesh,Subansiri Lower,2012,4,1,0
Arunachal Pradesh,Subansiri Upper,2012,3,0,4
Arunachal Pradesh,Tawang,2012,2,0,0
Arunachal Pradesh,Tirap,2012,6,7,1
Arunachal Pradesh,Upper Dibang Valley,2012,0,1,0
Assam,Baksa,2012,38,7,33
Assam,Barpeta,2012,34,21,98
Assam,Bieo,2012,0,0,0
Assam,Bongaigaon,2012,17,9,50
Assam,C.I.D.,2012,1,0,4
Assam,Cachar,2012,72,0,94
Assam,Chirang,2012,40,4,24
Assam,Darrang,2012,36,3,88
Assam,Dhemaji,2012,24,10,74
Assam,Dhubri,2012,65,46,159
Assam,Dibrugarh,2012,81,33,50
Assam,G.R.P.,2012,15,0,3
Assam,Goalpara,2012,55,44,65
Assam,Golaghat,2012,58,34,60
Assam,Guwahati City,2012,83,6,78
Assam,Hailakandi,2012,24,13,56
Assam,Hamren,2012,9,0,3
Assam,Jorhat,2012,36,36,42
Assam,Kamrup,2012,48,11,54
Assam,Karbi Anglong,2012,35,24,28
Assam,Karimganj,2012,36,22,32
Assam,Kokrajhar,2012,110,42,27
Assam,Lakhimpur,2012,37,10,62
Assam,Morigaon,2012,20,33,58
Assam,N.C.Hills,2012,15,13,5
Assam,Nagaon,2012,74,86,173
Assam,Nalbari,2012,22,3,34
Assam,R.P.O.,2012,2,0,0
Assam,Sibsagar,2012,71,60,78
Assam,Sonitpur,2012,91,41,97
Assam,Tinsukia,2012,86,32,64
Assam,Udalguri,2012,33,27,23
Bihar,Araria,2012,81,107,53
Bihar,Arwal,2012,20,72,5
Bihar,Aurangabad,2012,89,192,22
Bihar,Bagaha,2012,43,0,11
Bihar,Banka,2012,76,35,17
Bihar,Begusarai,2012,120,261,11
Bihar,Bettiah,2012,83,150,35
Bihar,Bhabhua,2012,48,43,10
Bihar,Bhagalpur,2012,99,77,31
Bihar,Bhojpur,2012,71,121,9
Bihar,Buxar,2012,56,110,21
Bihar,Darbhanga,2012,78,407,44
Bihar,Gaya,2012,153,39,35
Bihar,Gopalganj,2012,103,37,20
Bihar,Jamalpur Rly.,2012,8,9,1
Bihar,Jamui,2012,79,137,27
Bihar,Jehanabad,2012,46,12,8
Bihar,Katihar,2012,91,94,73
Bihar,Katihar Rly.,2012,13,1,0
Bihar,Khagaria,2012,65,72,18
Bihar,Kishanganj,2012,39,0,32
Bihar,Lakhisarai,2012,40,86,13
Bihar,Madhepura,2012,56,130,31
Bihar,Madhubani,2012,77,71,31
Bihar,Motihari,2012,124,735,22
Bihar,Munger,2012,68,32,9
Bihar,Muzaffarpur,2012,198,611,34
Bihar,Muzaffarpur Rly.,2012,11,0,2
Bihar,Nalanda,2012,114,75,11
Bihar,Naugachia,2012,47,95,2
Bihar,Nawadah,2012,82,30,18
Bihar,Patna,2012,356,86,49
Bihar,Patna Rly.,2012,11,9,2
Bihar,Purnea,2012,97,228,39
Bihar,Rohtas,2012,132,214,26
Bihar,Saharsa,2012,53,198,16
Bihar,Samastipur,2012,99,241,24
Bihar,Saran,2012,128,289,23
Bihar,Sheikhpura,2012,30,88,10
Bihar,Sheohar,2012,20,6,2
Bihar,Sitamarhi,2012,97,35,20
Bihar,Siwan,2012,112,55,20
Bihar,Supaul,2012,31,9,20
Bihar,Vaishali,2012,122,153,20
Chhattisgarh,Balod,2012,15,2,22
Chhattisgarh,Baloda Bazar,2012,24,18,45
Chhattisgarh,Balrampur,2012,39,18,64
Chhattisgarh,Bemetara,2012,12,15,24
Chhattisgarh,Bilaspur,2012,74,42,47
Chhattisgarh,Bizapur,2012,46,58,4
Chhattisgarh,Dantewara,2012,40,12,7
Chhattisgarh,Dhamtari,2012,17,7,21
Chhattisgarh,Durg,2012,52,44,91
Chhattisgarh,Gariyaband,2012,13,13,19
Chhattisgarh,Grp Raipur,2012,3,1,2
Chhattisgarh,Jagdalpur,2012,42,22,36
Chhattisgarh,Janjgir,2012,51,16,33
Chhattisgarh,Jashpur,2012,54,27,80
Chhattisgarh,Kabirdham,2012,17,20,22
Chhattisgarh,Kanker,2012,32,21,23
Chhattisgarh,Kondagaon,2012,21,8,11
Chhattisgarh,Korba,2012,44,9,43
Chhattisgarh,Koriya,2012,38,17,42
Chhattisgarh,Mahasamund,2012,33,9,28
Chhattisgarh,Mungeli,2012,18,4,6
Chhattisgarh,Narayanpur,2012,12,20,5
Chhattisgarh,Raigarh,2012,61,41,69
Chhattisgarh,Raipur,2012,56,46,111
Chhattisgarh,Rajnandgaon,2012,45,29,31
Chhattisgarh,Sarguja,2012,56,28,73
Chhattisgarh,Sukma,2012,24,30,1
Chhattisgarh,Surajpur,2012,59,16,74
Goa,North Goa,2012,28,20,26
Goa,South Goa,2012,17,15,29
Gujarat,Ahmedabad Commr.,2012,90,49,63
Gujarat,Ahmedabad Rural,2012,34,33,5
Gujarat,Ahwa-Dang,2012,7,0,1
Gujarat,Amreli,2012,18,19,10
Gujarat,Anand,2012,25,24,9
Gujarat,Bharuch,2012,42,12,12
Gujarat,Bhavnagar,2012,46,23,13
Gujarat,Cid Crime,2012,1,0,1
Gujarat,Dahod,2012,34,13,10
Gujarat,Gandhinagar,2012,23,4,20
Gujarat,Himatnagar,2012,30,6,10
Gujarat,Jamnagar,2012,43,40,22
Gujarat,Junagadh,2012,40,17,15
Gujarat,Kheda North,2012,24,8,18
Gujarat,Kutch (East(G)),2012,19,15,17
Gujarat,Kutch (West-Bhuj),2012,24,5,8
Gujarat,Mehsana,2012,31,28,10
Gujarat,Narmada,2012,17,3,7
Gujarat,Navsari,2012,19,9,4
Gujarat,Palanpur,2012,44,32,49
Gujarat,Panchmahal,2012,54,16,5
Gujarat,Patan,2012,18,15,7
Gujarat,Porbandar,2012,18,8,10
Gujarat,Rajkot Commr.,2012,41,28,11
Gujarat,Rajkot Rural,2012,48,21,20
Gujarat,Surat Commr.,2012,98,26,40
Gujarat,Surat Rural,2012,55,16,13
Gujarat,Surendranagar,2012,40,26,19
Gujarat,Tapi,2012,11,4,5
Gujarat,Vadodara Commr.,2012,29,34,11
Gujarat,Vadodara Rural,2012,74,6,15
Gujarat,Valsad,2012,21,14,12
Gujarat,W.Rly Ahmedabad,2012,3,3,1
Gujarat,W.Rly Vadodara,2012,5,0,0
Haryana,Ambala Rural,2012,13,15,11
Haryana,Ambala Urban,2012,15,16,21
Haryana,Bhiwani,2012,81,48,28
Haryana,Faridabad,2012,72,50,47
Haryana,Fatehabad,2012,17,23,15
Haryana,Grp,2012,21,6,1
Haryana,Gurgaon,2012,82,66,44
Haryana,Hissar,2012,76,67,44
Haryana,Jhajjar,2012,64,50,20
Haryana,Jind,2012,50,36,34
Haryana,Kaithal,2012,31,20,18
Haryana,Karnal,2012,59,60,63
Haryana,Kurukshetra,2012,26,38,25
Haryana,Mahendragarh,2012,39,28,14
Haryana,Mewat,2012,12,52,50
Haryana,Palwal,2012,43,67,32
Haryana,Panchkula,2012,15,10,18
Haryana,Panipat,2012,47,28,35
Haryana,Rewari,2012,31,40,24
Haryana,Rohtak,2012,60,63,37
Haryana,Sirsa,2012,27,26,30
Haryana,Sonipat,2012,86,67,32
Haryana,Yamunanagar,2012,24,34,25
Himachal Pradesh,Baddipolicedist,2012,7,4,12
Himachal Pradesh,Bilaspur,2012,8,8,12
Himachal Pradesh,Chamba,2012,7,0,10
Himachal Pradesh,Cid,2012,0,0,0
Himachal Pradesh,G.R.P.,2012,0,1,0
Himachal Pradesh,Hamirpur,2012,6,5,8
Himachal Pradesh,Kangra,2012,24,8,26
Himachal Pradesh,Kinnaur,2012,2,1,6
Himachal Pradesh,Kullu,2012,9,3,22
Himachal Pradesh,Lahaul-Spiti,2012,0,0,2
Himachal Pradesh,Mandi,2012,15,6,28
Himachal Pradesh,Shimla,2012,18,6,23
Himachal Pradesh,Sirmaur,2012,8,4,17
Himachal Pradesh,Solan,2012,3,5,9
Himachal Pradesh,Una,2012,6,2,8
Jammu & Kashmir,Anantnag,2012,1,22,14
Jammu & Kashmir,Awantipora,2012,1,2,4
Jammu & Kashmir,Bandipora,2012,7,5,6
Jammu & Kashmir,Baramulla,2012,6,27,12
Jammu & Kashmir,Budgam,2012,3,11,7
Jammu & Kashmir,Crime Jammu,2012,0,0,0
Jammu & Kashmir,Crime Srinagar,2012,0,0,0
Jammu & Kashmir,Doda,2012,5,13,16
Jammu & Kashmir,Ganderbal,2012,2,8,9
Jammu & Kashmir,Handwara,2012,6,20,6
Jammu & Kashmir,Jammu,2012,13,80,39
Jammu & Kashmir,Kargil,2012,1,2,1
Jammu & Kashmir,Kathua,2012,6,26,20
Jammu & Kashmir,Kishtwar,2012,3,11,6
Jammu & Kashmir,Kulgam,2012,10,6,15
Jammu & Kashmir,Kupwara,2012,3,21,15
Jammu & Kashmir,Leh,2012,2,2,3
Jammu & Kashmir,Poonch,2012,5,32,9
Jammu & Kashmir,Pulwama,2012,3,6,3
Jammu & Kashmir,Railways Jammu,2012,0,2,0
Jammu & Kashmir,Railways Kashmir,2012,0,0,0
Jammu & Kashmir,Railways Katra,2012,0,0,0
Jammu & Kashmir,Rajouri,2012,9,36,32
Jammu & Kashmir,Ramban,2012,2,10,7
Jammu & Kashmir,Reasi,2012,5,21,12
Jammu & Kashmir,Samba,2012,5,20,8
Jammu & Kashmir,Shopian,2012,2,22,3
Jammu & Kashmir,Sopore,2012,6,42,7
Jammu & Kashmir,Srinagar,2012,13,45,19
Jammu & Kashmir,Udhampur,2012,5,19,30
Jharkhand,Bokaro,2012,61,11,46
Jharkhand,Chaibasa,2012,144,49,34
Jharkhand,Chatra,2012,53,20,15
Jharkhand,Deoghar,2012,58,101,38
Jharkhand,Dhanbad,2012,69,18,41
Jharkhand,Dhanbad Rly.,2012,5,0,2
Jharkhand,Dumka,2012,66,34,29
Jharkhand,Garhwa,2012,85,44,43
Jharkhand,Giridih,2012,72,92,37
Jharkhand,Godda,2012,49,0,22
Jharkhand,Gumla,2012,192,45,36
Jharkhand,Hazaribagh,2012,68,31,42
Jharkhand,Jamshedpur,2012,85,25,56
Jharkhand,Jamshedpur Rly.,2012,7,0,1
Jharkhand,Jamtara,2012,21,8,27
Jharkhand,Khunti,2012,106,19,8
Jharkhand,Koderma,2012,17,55,8
Jharkhand,Latehar,2012,46,20,15
Jharkhand,Lohardagga,2012,36,19,23
Jharkhand,Pakur,2012,38,10,53
Jharkhand,Palamu,2012,70,61,26
Jharkhand,Ramgarh,2012,27,9,26
Jharkhand,Ranchi,2012,145,77,52
Jharkhand,Sahebganj,2012,57,44,65
Jharkhand,Saraikela,2012,51,22,35
Jharkhand,Simdega,2012,66,28,32
Karnataka,Bagalkot,2012,51,43,11
Karnataka,Bangalore Commr.,2012,266,454,90
Karnataka,Bangalore Rural,2012,93,57,31
Karnataka,Belgaum,2012,142,120,37
Karnataka,Bellary,2012,54,46,18
Karnataka,Bidar,2012,38,39,11
Karnataka,Bijapur,2012,69,64,18
Karnataka,Cbpura,2012,51,44,12
Karnataka,Chamarajnagar,2012,18,34,9
Karnataka,Chickmagalur,2012,33,28,11
Karnataka,Chitradurga,2012,43,38,26
Karnataka,Dakshin Kannada,2012,23,25,12
Karnataka,Davanagere,2012,42,35,17
Karnataka,Dharwad Commr.,2012,18,20,6
Karnataka,Dharwad Rural,2012,27,30,5
Karnataka,Gadag,2012,24,11,6
Karnataka,Gulbarga,2012,82,87,29
Karnataka,Hassan,2012,77,80,21
Karnataka,Haveri,2012,19,24,12
Karnataka,K.G.F.,2012,16,22,10
Karnataka,Kodagu,2012,29,36,12
Karnataka,Kolar,2012,46,58,18
Karnataka,Koppal,2012,24,11,7
Karnataka,Mandya,2012,86,95,35
Karnataka,Mangalore City,2012,28,18,12
Karnataka,Mysore Commr.,2012,31,35,12
Karnataka,Mysore Rural,2012,78,37,28
Karnataka,Raichur,2012,42,31,19
Karnataka,Railways,2012,19,1,2
Karnataka,Ramanagar,2012,77,64,16
Karnataka,Shimoga,2012,50,78,14
Karnataka,Tumkur,2012,91,80,33
Karnataka,Udupi,2012,14,18,5
Karnataka,Uttar Kannada,2012,33,23,7
Karnataka,Yadgiri,2012,26,37,9
Kerala,Alapuzha,2012,20,18,44
Kerala,Ernakulam Commr.,2012,9,10,28
Kerala,Ernakulam Rural,2012,21,39,59
Kerala,Idukki,2012,22,29,53
Kerala,Kannur,2012,32,27,66
Kerala,Kasargod,2012,14,23,89
Kerala,Kollam Commr.,2012,21,41,46
Kerala,Kollam Rural,2012,30,28,49
Kerala,Kottayam,2012,20,29,55
Kerala,Kozhikode Commr.,2012,7,7,36
Kerala,Kozhikode Rural,2012,9,24,42
Kerala,Malappuram,2012,16,26,97
Kerala,Palakkad,2012,32,42,68
Kerala,Pathanamthitta,2012,28,24,32
Kerala,Railways,2012,0,1,0
Kerala,Thrissur Commr.,2012,9,14,35
Kerala,Thrissur Rural,2012,18,49,46
Kerala,Trivandrum Commr.,2012,14,12,41
Kerala,Trivandrum Rural,2012,42,49,97
Kerala,Wayanadu,2012,10,5,36
Madhya Pradesh,Alirajpur,2012,60,33,22
Madhya Pradesh,Anuppur,2012,35,15,62
Madhya Pradesh,Ashok Nagar,2012,34,15,50
Madhya Pradesh,Balaghat,2012,43,22,78
Madhya Pradesh,Barwani,2012,46,15,50
Madhya Pradesh,Betul,2012,75,26,118
Madhya Pradesh,Bhind,2012,64,80,49
Madhya Pradesh,Bhopal,2012,78,96,143
Madhya Pradesh,Bhopal Rly.,2012,4,8,4
Madhya Pradesh,Burhanpur,2012,11,12,23
Madhya Pradesh,Chhatarpur,2012,50,60,62
Madhya Pradesh,Chhindwara,2012,61,33,122
Madhya Pradesh,Damoh,2012,51,47,50
Madhya Pradesh,Datiya,2012,51,34,23
Madhya Pradesh,Dewas,2012,62,55,70
Madhya Pradesh,Dhar,2012,61,53,81
Madhya Pradesh,Dindori,2012,32,8,40
Madhya Pradesh,Guna,2012,44,45,60
Madhya Pradesh,Gwalior,2012,96,172,85
Madhya Pradesh,Harda,2012,14,20,26
Madhya Pradesh,Hoshangabad,2012,44,32,69
Madhya Pradesh,Indore,2012,123,172,173
Madhya Pradesh,Indore Rly.,2012,3,2,3
Madhya Pradesh,Jabalpur,2012,98,129,127
Madhya Pradesh,Jabalpur Rly.,2012,6,1,3
Madhya Pradesh,Jhabua,2012,20,24,62
Madhya Pradesh,Katni,2012,36,22,58
Madhya Pradesh,Khandwa,2012,27,20,66
Madhya Pradesh,Khargon,2012,51,38,67
Madhya Pradesh,Mandla,2012,25,16,75
Madhya Pradesh,Mandsaur,2012,37,49,49
Madhya Pradesh,Morena,2012,53,110,32
Madhya Pradesh,Narsinghpur,2012,46,47,71
Madhya Pradesh,Neemuch,2012,18,17,25
Madhya Pradesh,Panna,2012,30,19,34
Madhya Pradesh,Raisen,2012,54,42,92
Madhya Pradesh,Rajgarh,2012,36,40,90
Madhya Pradesh,Ratlam,2012,37,55,72
Madhya Pradesh,Rewa,2012,54,44,92
Madhya Pradesh,Sagar,2012,83,89,125
Madhya Pradesh,Satna,2012,72,38,89
Madhya Pradesh,Seoni,2012,38,12,65
Madhya Pradesh,Shahdol,2012,44,13,81
Madhya Pradesh,Shajapur,2012,39,44,67
Madhya Pradesh,Sheopur,2012,8,15,17
Madhya Pradesh,Shivpuri,2012,61,54,104
Madhya Pradesh,Sidhi,2012,31,9,48
Madhya Pradesh,Sihore,2012,23,36,69
Madhya Pradesh,Singrauli,2012,36,9,32
Madhya Pradesh,Tikamgarh,2012,43,27,61
Madhya Pradesh,Ujjain,2012,55,193,73
Madhya Pradesh,Umariya,2012,12,3,22
Madhya Pradesh,Vidisha,2012,58,62,94
Maharashtra,Ahmednagar,2012,111,91,61
Maharashtra,Akola,2012,42,34,19
Maharashtra,Amravati Commr.,2012,24,38,20
Maharashtra,Amravati Rural,2012,63,56,64
Maharashtra,Aurangabad Commr.,2012,46,55,23
Maharashtra,Aurangabad Rural,2012,74,49,25
Maharashtra,Beed,2012,84,71,42
Maharashtra,Bhandara,2012,20,11,26
Maharashtra,Buldhana,2012,49,38,29
Maharashtra,Chandrapur,2012,44,33,44
Maharashtra,Dhule,2012,50,39,30
Maharashtra,Gadchiroli,2012,57,69,18
Maharashtra,Gondia,2012,41,28,38
Maharashtra,Hingoli,2012,25,16,13
Maharashtra,Jalgaon,2012,102,77,45
Maharashtra,Jalna,2012,45,69,25
Maharashtra,Kolhapur,2012,63,39,48
Maharashtra,Latur,2012,67,63,21
Maharashtra,Mumbai Commr.,2012,215,170,232
Maharashtra,Mumbai Rly.,2012,8,3,1
Maharashtra,Nagpur Commr.,2012,88,85,57
Maharashtra,Nagpur Rly.,2012,5,5,1
Maharashtra,Nagpur Rural,2012,55,30,29
Maharashtra,Nanded,2012,81,57,48
Maharashtra,Nandurbar,2012,35,17,19
Maharashtra,Nasik Commr.,2012,32,26,20
Maharashtra,Nasik Rural,2012,87,63,46
Maharashtra,Navi Mumbai,2012,57,20,36
Maharashtra,Osmanabad,2012,54,31,38
Maharashtra,Parbhani,2012,34,63,28
Maharashtra,Pune Commr.,2012,110,124,85
Maharashtra,Pune Rly.,2012,4,0,2
Maharashtra,Pune Rural,2012,163,97,92
Maharashtra,Raigad,2012,40,13,21
Maharashtra,Ratnagiri,2012,10,12,11
Maharashtra,Sangli,2012,47,41,33
Maharashtra,Satara,2012,65,48,43
Maharashtra,Sindhudurg,2012,8,7,9
Maharashtra,Solapur Commr.,2012,18,27,25
Maharashtra,Solapur Rural,2012,92,52,67
Maharashtra,Thane Commr.,2012,110,93,107
Maharashtra,Thane Rural,2012,146,74,63
Maharashtra,Wardha,2012,30,32,40
Maharashtra,Washim,2012,40,31,31
Maharashtra,Yavatmal,2012,71,71,64
Manipur,Bishnupur,2012,10,36,11
Manipur,Chandel,2012,7,12,0
Manipur,Churachandpur,2012,8,6,1
Manipur,Cid,2012,0,0,0
Manipur,Imphal East,2012,10,91,10
Manipur,Imphal West,2012,14,149,18
Manipur,Senapati,2012,2,19,2
Manipur,Tamenglong,2012,11,5,1
Manipur,Thoubal,2012,16,73,20
Manipur,Ukhrul,2012,5,18,0
Meghalaya,Garo Hills East,2012,9,11,2
Meghalaya,Garo Hills South,2012,7,11,6
Meghalaya,Garo Hills West,2012,19,6,6
Meghalaya,Jaintia Hills,2012,44,11,32
Meghalaya,Khasi Hills East,2012,31,8,58
Meghalaya,Khasi Hills West,2012,16,13,28
Meghalaya,Ri-Bhoi,2012,11,3,32
Mizoram,Aizawl,2012,12,13,42
Mizoram,Champhai,2012,5,1,12
Mizoram,Kolasib,2012,4,1,9
Mizoram,Lawngtlai,2012,3,0,7
Mizoram,Lunglei,2012,0,6,16
Mizoram,Mamit,2012,3,0,10
Mizoram,Saiha,2012,0,0,0
Mizoram,Serchhip,2012,3,0,7
Nagaland,Dimapur,2012,26,8,9
Nagaland,Kiphire,2012,4,2,0
Nagaland,Kohima,2012,11,10,1
Nagaland,Longleng,2012,1,1,0
Nagaland,Mokokchung,2012,5,6,3
Nagaland,Mon,2012,6,3,3
Nagaland,Peren,2012,5,1,0
Nagaland,Phek,2012,2,2,1
Nagaland,Tuensang,2012,4,2,1
Nagaland,Wokha,2012,1,4,2
Nagaland,Zunheboto,2012,10,3,1
Odisha,Angul,2012,65,63,63
Odisha,Balasore,2012,75,51,87
Odisha,Baragarh,2012,33,90,35
Odisha,Berhampur,2012,30,119,18
Odisha,Bhadrak,2012,39,55,54
Odisha,Bolangir,2012,44,71,51
Odisha,Boudh,2012,18,17,10
Odisha,Cuttack,2012,48,22,43
Odisha,Dcp Bbsr,2012,46,72,56
Odisha,Dcp Ctc,2012,36,22,28
Odisha,Deogarh,2012,23,16,17
Odisha,Dhenkanal,2012,47,109,29
Odisha,Gajapati,2012,12,19,18
Odisha,Ganjam,2012,86,259,53
Odisha,Jagatsinghpur,2012,37,27,43
Odisha,Jajpur,2012,78,27,49
Odisha,Jharsuguda,2012,16,18,21
Odisha,Kalahandi,2012,37,44,65
Odisha,Kandhamal,2012,29,0,32
Odisha,Kendrapara,2012,49,21,38
Odisha,Keonjhar,2012,97,83,102
Odisha,Khurda,2012,37,54,27
Odisha,Koraput,2012,55,50,73
Odisha,Malkangir,2012,40,44,17
Odisha,Mayurbhanj,2012,80,60,86
Odisha,Nayagarh,2012,38,99,25
Odisha,Nowrangpur,2012,39,20,42
Odisha,Nuapada,2012,19,31,18
Odisha,Puri,2012,61,67,42
Odisha,Rayagada,2012,24,51,41
Odisha,Rourkela,2012,80,48,65
Odisha,Sambalpur,2012,54,54,57
Odisha,Sonepur,2012,17,25,12
Odisha,Srp(Cuttack),2012,5,6,0
Odisha,Srp(Rourkela),2012,6,6,1
Odisha,Sundargarh,2012,48,59,40
Punjab,Amritsar Rural,2012,46,61,18
Punjab,Barnala,2012,18,21,25
Punjab,Batala,2012,19,43,25
Punjab,Bhatinda,2012,53,59,44
Punjab,Cp Amritsar,2012,42,80,27
Punjab,Cp Jalandhar,2012,14,46,33
Punjab,Cp Ludhiana,2012,79,78,69
Punjab,Faridkot,2012,22,26,17
Punjab,Fatehgarh Sahib,2012,17,11,15
Punjab,Fazilka,2012,37,30,32
Punjab,Ferozpur,2012,37,43,15
Punjab,G.R.P,2012,5,5,0
Punjab,Gurdaspur,2012,19,27,14
Punjab,Hoshiarpur,2012,45,31,33
Punjab,Jalandhar Rural,2012,49,49,29
Punjab,Kapurthala,2012,24,45,16
Punjab,Khanna,2012,20,23,14
Punjab,Ludhiana Rural,2012,25,31,11
Punjab,Mansa,2012,15,25,22
Punjab,Moga,2012,37,44,23
Punjab,Muktsar,2012,25,30,18
Punjab,Pathankot,2012,11,6,13
Punjab,Patiala,2012,53,53,44
Punjab,Ropar,2012,20,8,22
Punjab,Sangrur,2012,41,45,34
Punjab,Sas Ngr,2012,22,51,23
Punjab,Sbs Nagar,2012,19,15,21
Punjab,Tarn Taran,2012,41,59,23
Rajasthan,Ajmer,2012,38,36,70
Rajasthan,Alwar,2012,100,88,129
Rajasthan,Banswara,2012,34,16,56
Rajasthan,Baran,2012,45,43,69
Rajasthan,Barmer,2012,29,30,21
Rajasthan,Bharatpur,2012,91,77,108
Rajasthan,Bhilwara,2012,29,42,59
Rajasthan,Bikaner,2012,45,73,67
Rajasthan,Bundi,2012,18,32,43
Rajasthan,Chittorgarh,2012,38,25,59
Rajasthan,Churu,2012,42,38,59
Rajasthan,Dausa,2012,30,17,14
Rajasthan,Dholpur,2012,50,68,32
Rajasthan,Dungarpur,2012,26,12,32
Rajasthan,G.R.P.Ajmer,2012,4,2,4
Rajasthan,G.R.P.Jodhpur,2012,2,0,1
Rajasthan,Ganganagar,2012,51,66,77
Rajasthan,Hanumangarh,2012,49,58,92
Rajasthan,Jaipur East,2012,21,24,41
Rajasthan,Jaipur North,2012,12,20,37
Rajasthan,Jaipur Rural,2012,38,37,39
Rajasthan,Jaipur South,2012,17,17,17
Rajasthan,Jaipur West,2012,26,20,38
Rajasthan,Jaisalmer,2012,9,8,12
Rajasthan,Jalore,2012,23,18,13
Rajasthan,Jhalawar,2012,47,44,81
Rajasthan,Jhunjhunu,2012,36,15,45
Rajasthan,Jodhpur East,2012,12,27,20
Rajasthan,Jodhpur Rural,2012,34,38,27
Rajasthan,Jodhpur West,2012,15,42,20
Rajasthan,Karauli,2012,41,40,44
Rajasthan,Kota City,2012,28,68,45
Rajasthan,Kota Rural,2012,20,56,42
Rajasthan,Nagaur,2012,49,58,53
Rajasthan,Pali,2012,56,56,61
Rajasthan,Pratapgarh,2012,29,27,137
Rajasthan,Rajsamand,2012,26,19,14
Rajasthan,Sawai Madhopur,2012,24,27,19
Rajasthan,Sikar,2012,51,34,55
Rajasthan,Sirohi,2012,29,16,29
Rajasthan,Tonk,2012,21,24,19
Rajasthan,Udaipur,2012,76,80,149
Sikkim,East,2012,3,4,13
Sikkim,North,2012,1,1,0
Sikkim,South,2012,1,2,12
Sikkim,West,2012,2,0,9
Tamil Nadu,Ariyalur,2012,19,32,11
Tamil Nadu,Chennai,2012,180,219,94
Tamil Nadu,Chennai Rly.,2012,1,5,0
Tamil Nadu,Coimbatore Rural,2012,51,28,9
Tamil Nadu,Coimbatore Urban,2012,29,37,20
Tamil Nadu,Cuddalore,2012,70,120,40
Tamil Nadu,Dharmapuri,2012,50,32,25
Tamil Nadu,Dindigul,2012,74,89,16
Tamil Nadu,Erode,2012,40,31,8
Tamil Nadu,Kanchipuram,2012,76,113,19
Tamil Nadu,Kanyakumari,2012,53,110,12
Tamil Nadu,Karur,2012,26,18,4
Tamil Nadu,Krishnagiri,2012,63,41,14
Tamil Nadu,Madurai Rural,2012,76,142,30
Tamil Nadu,Madurai Urban,2012,31,74,11
Tamil Nadu,Nagapattinam,2012,56,44,10
Tamil Nadu,Namakkal,2012,30,33,12
Tamil Nadu,Nilgiris,2012,14,17,9
Tamil Nadu,Perambalur,2012,11,15,3
Tamil Nadu,Pudukottai,2012,31,36,6
Tamil Nadu,Ramnathapuram,2012,54,81,9
Tamil Nadu,Salem Rural,2012,60,40,36
Tamil Nadu,Salem Urban,2012,16,22,15
Tamil Nadu,Sivagangai,2012,47,58,11
Tamil Nadu,Thanjavur,2012,62,97,14
Tamil Nadu,Theni,2012,39,69,22
Tamil Nadu,Thirunelveli Rural,2012,88,288,44
Tamil Nadu,Thirunelveli Urban,2012,19,163,3
Tamil Nadu,Thiruvallur,2012,40,49,18
Tamil Nadu,Thiruvannamalai,2012,52,56,21
Tamil Nadu,Thiruvarur,2012,33,45,11
Tamil Nadu,Thoothugudi,2012,85,208,26
Tamil Nadu,Tiruppur,2012,63,83,8
Tamil Nadu,Trichy Rly.,2012,2,3,0
Tamil Nadu,Trichy Rural,2012,44,44,14
Tamil Nadu,Trichy Urban,2012,26,22,7
Tamil Nadu,Vellore,2012,76,82,24
Tamil Nadu,Villupuram,2012,100,211,78
Tamil Nadu,Virudhunagar,2012,62,97,23
Tripura,Dhalai,2012,20,8,35
Tripura,Gomati,2012,18,8,26
Tripura,Grp,2012,1,0,0
Tripura,Khowai,2012,12,4,10
Tripura,North,2012,11,10,29
Tripura,Sipahijala,2012,12,9,23
Tripura,South,2012,15,20,30
Tripura,Unakoti,2012,9,8,26
Tripura,West,2012,26,12,50
Uttar Pradesh,Agra,2012,152,171,58
Uttar Pradesh,Aligarh,2012,177,150,64
Uttar Pradesh,Allahabad,2012,115,114,52
Uttar Pradesh,Ambedkar Nagar,2012,35,32,12
